,ZIP5,exit_2007,exit_2008,exit_2015,exit_2016,exit_2006_2016
256,12019,0.0,0.0,0.0,0.0,0.0
257,12029,0.0,0.0,0.0,0.0,-1.0
258,12033,0.0,0.0,0.0,0.0,0.0
259,12049,0.0,0.0,0.0,0.0,0.0
260,12051,0.0,0.0,0.0,0.0,-1.0
261,12072,0.0,0.0,0.0,0.0,0.0
262,12077,-1.0,0.0,0.0,0.0,-1.0
263,12087,0.0,-1.0,0.0,0.0,-1.0
264,12117,-1.0,0.0,0.0,0.0,-1.0
265,12137,0.0,0.0,0.0,0.0,0.0
266,12184,0.0,0.0,0.0,0.0,-1.0
267,12202,0.0,0.0,0.0,0.0,-1.0
268,12304,0.0,0.0,0.0,0.0,0.0
269,12306,0.0,0.0,0.0,0.0,-1.0
270,12449,0.0,0.0,0.0,0.0,0.0
271,12453,0.0,0.0,0.0,0.0,0.0
272,12455,0.0,0.0,0.0,0.0,0.0
273,12475,-1.0,0.0,0.0,0.0,-1.0
274,12543,0.0,0.0,0.0,0.0,0.0
275,12550,0.0,0.0,0.0,0.0,-1.0
276,12568,0.0,-1.0,0.0,0.0,-1.0
277,12754,0.0,0.0,0.0,0.0,-1.0
278,12768,0.0,0.0,0.0,0.0,-1.0
279,12803,0.0,0.0,0.0,0.0,0.0
280,12817,0.0,0.0,0.0,0.0,-1.0
281,12827,0.0,0.0,0.0,0.0,0.0
282,12831,-1.0,0.0,0.0,0.0,-1.0
283,12845,0.0,0.0,0.0,0.0,-1.0
284,12853,0.0,0.0,0.0,0.0,0.0
285,12860,0.0,0.0,0.0,0.0,0.0
286,12887,0.0,0.0,0.0,0.0,0.0
287,12901,0.0,0.0,0.0,0.0,0.0
288,12914,0.0,0.0,0.0,0.0,0.0
289,12917,0.0,0.0,0.0,0.0,-1.0
290,12919,-1.0,0.0,0.0,0.0,-1.0
291,12950,0.0,-1.0,0.0,-1.0,-1.0
292,12972,0.0,0.0,0.0,0.0,0.0
293,13029,0.0,0.0,0.0,-1.0,0.0
294,13032,0.0,0.0,0.0,0.0,-1.0
295,13036,0.0,0.0,0.0,0.0,0.0
296,13045,0.0,0.0,0.0,0.0,0.0
297,13057,0.0,0.0,0.0,0.0,0.0
298,13069,0.0,0.0,0.0,0.0,0.0
299,13077,0.0,0.0,0.0,0.0,0.0
300,13084,0.0,-1.0,0.0,0.0,-1.0
301,13088,0.0,0.0,0.0,0.0,0.0
302,13117,0.0,0.0,0.0,0.0,0.0
303,13126,0.0,-1.0,0.0,0.0,-1.0
304,13131,0.0,0.0,0.0,0.0,-1.0
305,13135,0.0,0.0,0.0,0.0,0.0
306,13140,0.0,0.0,0.0,0.0,0.0
307,13143,0.0,0.0,0.0,0.0,-1.0
308,13148,0.0,0.0,0.0,0.0,0.0
309,13159,0.0,0.0,0.0,0.0,0.0
310,13165,0.0,0.0,0.0,0.0,-1.0
311,13166,0.0,0.0,0.0,0.0,-1.0
312,13204,0.0,0.0,0.0,0.0,0.0
313,13206,0.0,0.0,0.0,0.0,0.0
314,13317,0.0,0.0,0.0,0.0,-1.0
315,13323,0.0,0.0,0.0,0.0,-1.0
316,13340,0.0,0.0,0.0,0.0,0.0
317,13365,0.0,0.0,0.0,0.0,-2.0
318,13402,0.0,0.0,0.0,0.0,0.0
319,13440,0.0,0.0,0.0,0.0,-1.0
320,13455,0.0,0.0,0.0,0.0,0.0
321,13469,0.0,0.0,0.0,0.0,0.0
322,13478,0.0,0.0,0.0,0.0,0.0
323,13502,0.0,0.0,0.0,0.0,0.0
324,13601,-1.0,0.0,0.0,0.0,-1.0
325,13606,0.0,0.0,0.0,0.0,0.0
326,13655,0.0,0.0,0.0,-1.0,-1.0
327,13669,-1.0,0.0,0.0,0.0,-1.0
328,13683,0.0,0.0,0.0,0.0,-1.0
329,13732,0.0,0.0,0.0,0.0,0.0
330,13733,0.0,0.0,0.0,0.0,0.0
331,13744,0.0,0.0,0.0,0.0,0.0
332,13787,0.0,0.0,0.0,0.0,0.0
333,13807,0.0,0.0,0.0,0.0,0.0
334,13812,0.0,0.0,0.0,0.0,0.0
335,13815,0.0,0.0,0.0,0.0,0.0
336,13820,0.0,0.0,0.0,0.0,-1.0
337,13825,0.0,0.0,0.0,0.0,0.0
338,13833,0.0,0.0,0.0,0.0,0.0
339,13904,0.0,0.0,0.0,0.0,0.0
340,14004,0.0,0.0,0.0,0.0,0.0
341,14006,0.0,0.0,0.0,0.0,0.0
342,14020,0.0,0.0,-1.0,0.0,-1.0
343,14031,0.0,0.0,0.0,0.0,0.0
344,14036,0.0,0.0,0.0,0.0,0.0
345,14056,0.0,0.0,0.0,0.0,0.0
346,14063,0.0,0.0,0.0,0.0,-1.0
347,14075,-1.0,0.0,0.0,0.0,-1.0
348,14081,0.0,0.0,0.0,0.0,0.0
349,14086,0.0,0.0,0.0,0.0,0.0
350,14094,0.0,0.0,0.0,0.0,0.0
351,14132,0.0,0.0,0.0,0.0,0.0
352,14136,0.0,0.0,0.0,0.0,0.0
353,14150,0.0,0.0,0.0,0.0,0.0
354,14173,0.0,0.0,0.0,0.0,0.0
355,14218,0.0,0.0,-1.0,0.0,0.0
356,14225,0.0,0.0,0.0,0.0,0.0
357,14301,0.0,0.0,0.0,0.0,0.0
358,14413,0.0,0.0,0.0,0.0,-1.0
359,14414,0.0,0.0,0.0,0.0,0.0
360,14416,0.0,0.0,-1.0,0.0,-2.0
361,14425,0.0,0.0,0.0,0.0,0.0
362,14432,0.0,0.0,0.0,0.0,0.0
363,14437,0.0,0.0,0.0,0.0,0.0
364,14456,0.0,0.0,0.0,0.0,0.0
365,14467,0.0,0.0,0.0,0.0,0.0
366,14482,0.0,0.0,0.0,0.0,0.0
367,14504,0.0,0.0,0.0,0.0,0.0
368,14519,0.0,0.0,0.0,0.0,0.0
369,14525,0.0,0.0,0.0,0.0,-1.0
370,14532,0.0,0.0,0.0,0.0,0.0
371,14533,0.0,0.0,0.0,0.0,-1.0
372,14546,0.0,0.0,0.0,0.0,0.0
373,14564,0.0,0.0,0.0,0.0,-1.0
374,14606,0.0,0.0,0.0,0.0,0.0
375,14623,0.0,0.0,0.0,0.0,0.0
376,14701,0.0,-1.0,0.0,0.0,-1.0
377,14706,0.0,0.0,0.0,0.0,0.0
378,14753,0.0,0.0,0.0,0.0,0.0
379,14772,0.0,0.0,0.0,0.0,0.0
380,14775,0.0,0.0,0.0,0.0,-1.0
381,14779,0.0,0.0,0.0,0.0,0.0
382,14783,0.0,0.0,0.0,0.0,0.0
383,14810,0.0,0.0,0.0,0.0,0.0
384,14813,0.0,0.0,0.0,0.0,-1.0
385,14814,-1.0,0.0,0.0,0.0,0.0
386,14824,0.0,0.0,0.0,0.0,0.0
387,14825,0.0,-1.0,0.0,0.0,-1.0
388,14845,0.0,0.0,0.0,0.0,0.0
389,14858,0.0,0.0,0.0,0.0,0.0
390,14892,0.0,0.0,0.0,0.0,-1.0
391,14894,0.0,0.0,0.0,0.0,-1.0
392,15003,0.0,0.0,0.0,-1.0,-1.0
393,15030,0.0,0.0,0.0,0.0,0.0
394,15037,0.0,0.0,-1.0,0.0,-1.0
395,15046,0.0,0.0,0.0,0.0,0.0
396,15065,0.0,0.0,0.0,0.0,0.0
397,15074,0.0,0.0,0.0,0.0,-1.0
398,15122,0.0,0.0,0.0,0.0,-1.0
399,15136,0.0,0.0,0.0,-1.0,-1.0
400,15137,0.0,0.0,0.0,0.0,-1.0
401,15147,-1.0,0.0,0.0,0.0,-1.0
402,15205,0.0,0.0,0.0,0.0,0.0
403,15223,0.0,0.0,0.0,0.0,-1.0
404,15227,0.0,-1.0,0.0,0.0,-1.0
405,15233,0.0,0.0,0.0,0.0,-1.0
406,15314,0.0,0.0,0.0,0.0,0.0
407,15323,0.0,0.0,-1.0,0.0,-1.0
408,15330,0.0,0.0,0.0,0.0,-1.0
409,15349,0.0,0.0,0.0,0.0,0.0
410,15370,0.0,0.0,0.0,0.0,0.0
411,15425,0.0,0.0,0.0,0.0,-1.0
412,15431,0.0,0.0,0.0,0.0,0.0
413,15479,0.0,0.0,0.0,0.0,0.0
414,15501,0.0,-1.0,0.0,0.0,-1.0
415,15522,0.0,0.0,0.0,0.0,0.0
416,15533,0.0,0.0,0.0,0.0,0.0
417,15537,0.0,0.0,0.0,0.0,0.0
418,15540,0.0,0.0,0.0,0.0,0.0
419,15639,0.0,0.0,0.0,0.0,-1.0
420,15642,0.0,0.0,0.0,0.0,0.0
421,15668,0.0,0.0,0.0,0.0,0.0
422,15672,0.0,-1.0,0.0,0.0,-1.0
423,15717,-1.0,0.0,0.0,0.0,-1.0
424,15767,0.0,0.0,0.0,0.0,0.0
425,15825,0.0,0.0,0.0,0.0,0.0
426,15840,0.0,0.0,0.0,0.0,0.0
427,15931,0.0,0.0,0.0,0.0,0.0
428,15943,0.0,0.0,0.0,0.0,0.0
429,16033,0.0,0.0,0.0,0.0,0.0
430,16037,0.0,0.0,0.0,0.0,0.0
431,16038,-1.0,0.0,0.0,0.0,-2.0
432,16051,-1.0,0.0,0.0,0.0,-1.0
433,16101,0.0,0.0,0.0,0.0,0.0
434,16102,0.0,0.0,0.0,0.0,0.0
435,16115,0.0,0.0,0.0,0.0,0.0
436,16133,0.0,0.0,0.0,0.0,0.0
437,16258,0.0,0.0,0.0,0.0,-1.0
438,16314,0.0,0.0,0.0,0.0,0.0
439,16354,0.0,0.0,0.0,0.0,0.0
440,16365,0.0,0.0,0.0,0.0,0.0
441,16371,0.0,0.0,0.0,-1.0,-1.0
442,16372,-1.0,0.0,0.0,0.0,-1.0
443,16373,0.0,0.0,0.0,0.0,0.0
444,16407,0.0,0.0,0.0,0.0,-1.0
445,16415,0.0,0.0,0.0,0.0,0.0
446,16421,0.0,0.0,0.0,0.0,0.0
447,16428,0.0,-1.0,0.0,0.0,-1.0
448,16443,0.0,0.0,0.0,0.0,0.0
449,16502,0.0,0.0,0.0,0.0,-1.0
450,16509,0.0,0.0,0.0,-1.0,-1.0
451,16601,0.0,0.0,0.0,0.0,0.0
452,16602,-1.0,0.0,0.0,0.0,-1.0
453,16611,0.0,0.0,0.0,0.0,0.0
454,16625,0.0,0.0,0.0,0.0,0.0
455,16635,0.0,0.0,0.0,0.0,0.0
456,16637,0.0,0.0,0.0,0.0,0.0
457,16652,0.0,0.0,0.0,0.0,0.0
458,16689,0.0,-1.0,0.0,0.0,-1.0
459,16735,0.0,0.0,0.0,0.0,0.0
460,16801,0.0,0.0,0.0,0.0,0.0
461,16823,0.0,0.0,0.0,0.0,0.0
462,16830,0.0,0.0,0.0,0.0,0.0
463,16847,0.0,0.0,0.0,0.0,0.0
464,16848,0.0,0.0,0.0,0.0,0.0
465,16853,0.0,0.0,0.0,0.0,0.0
466,16866,0.0,0.0,0.0,0.0,0.0
467,16874,0.0,0.0,0.0,0.0,0.0
468,16912,0.0,0.0,0.0,0.0,0.0
469,16917,0.0,0.0,0.0,0.0,-1.0
470,16929,0.0,0.0,0.0,0.0,0.0
471,16930,0.0,0.0,0.0,0.0,0.0
472,16933,0.0,0.0,0.0,0.0,0.0
473,16936,0.0,0.0,0.0,0.0,0.0
474,17009,0.0,0.0,0.0,0.0,0.0
475,17010,0.0,0.0,0.0,0.0,0.0
476,17013,0.0,0.0,0.0,0.0,-2.0
477,17019,0.0,0.0,0.0,0.0,0.0
478,17020,0.0,0.0,0.0,0.0,-2.0
479,17023,0.0,0.0,0.0,0.0,0.0
480,17038,0.0,0.0,0.0,0.0,0.0
481,17041,0.0,0.0,0.0,0.0,0.0
482,17042,0.0,0.0,0.0,0.0,0.0
483,17044,0.0,0.0,0.0,0.0,0.0
484,17045,-1.0,0.0,0.0,0.0,-1.0
485,17052,0.0,0.0,0.0,0.0,0.0
486,17055,0.0,0.0,0.0,0.0,0.0
487,17057,0.0,0.0,0.0,0.0,0.0
488,17059,0.0,0.0,0.0,0.0,-1.0
489,17063,0.0,0.0,0.0,0.0,0.0
490,17067,0.0,0.0,0.0,0.0,-2.0
491,17077,0.0,0.0,0.0,0.0,-1.0
492,17081,0.0,0.0,0.0,0.0,0.0
493,17111,0.0,0.0,0.0,0.0,-1.0
494,17112,0.0,0.0,0.0,0.0,-1.0
495,17201,0.0,0.0,0.0,0.0,-1.0
496,17225,0.0,0.0,0.0,0.0,0.0
497,17240,0.0,0.0,0.0,0.0,0.0
498,17257,0.0,0.0,0.0,0.0,-1.0
499,17267,0.0,0.0,0.0,0.0,-1.0
500,17316,0.0,0.0,0.0,0.0,0.0
501,17319,0.0,0.0,0.0,0.0,-1.0
502,17325,0.0,0.0,0.0,0.0,0.0
503,17331,0.0,0.0,0.0,-1.0,-1.0
504,17339,0.0,0.0,0.0,0.0,0.0
505,17349,0.0,0.0,0.0,0.0,-1.0
506,17361,0.0,0.0,0.0,0.0,0.0
507,17372,0.0,0.0,0.0,0.0,-1.0
508,17404,0.0,0.0,0.0,0.0,0.0
509,17507,0.0,0.0,0.0,0.0,-1.0
510,17517,-1.0,0.0,0.0,0.0,-1.0
511,17519,0.0,0.0,0.0,0.0,0.0
512,17522,0.0,0.0,0.0,0.0,-1.0
513,17527,0.0,0.0,0.0,0.0,-1.0
514,17545,0.0,0.0,0.0,0.0,0.0
515,17547,0.0,0.0,0.0,0.0,0.0
516,17554,0.0,0.0,0.0,-1.0,0.0
517,17566,0.0,0.0,0.0,0.0,0.0
518,17572,0.0,0.0,0.0,0.0,0.0
519,17721,0.0,0.0,0.0,0.0,0.0
520,17724,0.0,0.0,0.0,0.0,-1.0
521,17747,0.0,0.0,0.0,0.0,0.0
522,17748,0.0,0.0,0.0,0.0,0.0
523,17751,0.0,0.0,0.0,0.0,0.0
524,17754,0.0,0.0,0.0,0.0,-1.0
525,17756,0.0,0.0,0.0,0.0,-1.0
526,17771,0.0,0.0,0.0,0.0,-1.0
527,17774,0.0,0.0,0.0,0.0,0.0
528,17815,0.0,0.0,0.0,0.0,-1.0
529,17846,0.0,0.0,0.0,0.0,0.0
530,17847,0.0,0.0,-1.0,0.0,-1.0
531,17876,0.0,0.0,0.0,0.0,0.0
532,17901,0.0,0.0,0.0,-1.0,-1.0
533,17931,0.0,0.0,0.0,0.0,0.0
534,17936,0.0,0.0,0.0,0.0,-1.0
535,17943,0.0,0.0,0.0,0.0,0.0
536,17963,0.0,0.0,0.0,0.0,-1.0
537,17972,0.0,0.0,0.0,0.0,-1.0
538,18036,0.0,0.0,0.0,0.0,0.0
539,18066,0.0,-1.0,0.0,0.0,-1.0
540,18067,0.0,0.0,0.0,0.0,0.0
541,18083,0.0,0.0,0.0,0.0,0.0
542,18104,-1.0,0.0,0.0,0.0,-1.0
543,18106,0.0,-1.0,0.0,0.0,-1.0
