,year,zip3,cnt
1496,2007,863,4
1497,2007,864,8
1498,2007,865,2
1499,2007,870,7
1500,2007,871,5
1501,2007,873,4
1502,2007,874,6
1503,2007,875,1
1504,2007,877,6
1505,2007,878,2
1506,2007,879,1
1507,2007,880,10
1508,2007,881,3
1509,2007,882,11
1510,2007,883,8
1511,2007,884,7
1512,2007,890,18
1513,2007,891,6
1514,2007,893,1
1515,2007,894,15
1516,2007,895,2
1517,2007,898,6
1518,2007,900,6
1519,2007,902,4
1520,2007,906,2
1521,2007,907,1
1522,2007,908,4
1523,2007,913,5
1524,2007,917,4
1525,2007,919,4
1526,2007,920,2
1527,2007,921,2
1528,2007,922,16
1529,2007,923,27
1530,2007,925,3
1531,2007,930,2
1532,2007,932,20
1533,2007,933,9
1534,2007,934,4
1535,2007,935,12
1536,2007,936,12
1537,2007,937,7
1538,2007,939,4
1539,2007,940,2
1540,2007,945,6
1541,2007,946,1
1542,2007,948,1
1543,2007,950,4
1544,2007,951,1
1545,2007,952,5
1546,2007,953,14
1547,2007,954,5
1548,2007,955,3
1549,2007,956,2
1550,2007,957,1
1551,2007,958,1
1552,2007,959,6
1553,2007,960,8
1554,2007,961,1
1555,2007,970,6
1556,2007,971,1
1557,2007,972,2
1558,2007,973,4
1559,2007,974,8
1560,2007,975,3
1561,2007,976,4
1562,2007,977,7
1563,2007,978,18
1564,2007,979,3
1565,2007,980,5
1566,2007,981,3
1567,2007,982,7
1568,2007,984,2
1569,2007,985,5
1570,2007,986,3
1571,2007,988,8
1572,2007,989,9
1573,2007,990,1
1574,2007,991,2
1575,2007,992,5
1576,2007,993,9
1577,2007,995,3
1578,2007,996,1
1579,2007,997,8
1580,2007,998,1
1581,2008,010,6
1582,2008,011,2
1583,2008,012,4
1584,2008,014,5
1585,2008,015,7
1586,2008,017,2
1587,2008,018,5
1588,2008,019,2
1589,2008,020,2
1590,2008,021,3
1591,2008,023,3
1592,2008,027,3
1593,2008,028,1
1594,2008,029,1
1595,2008,030,8
1596,2008,031,3
1597,2008,032,2
1598,2008,033,4
1599,2008,034,4
1600,2008,035,5
1601,2008,037,3
1602,2008,038,8
1603,2008,039,1
1604,2008,040,1
1605,2008,041,2
1606,2008,042,6
1607,2008,043,2
1608,2008,044,3
1609,2008,046,4
1610,2008,047,6
1611,2008,048,1
1612,2008,049,6
1613,2008,050,1
1614,2008,051,2
1615,2008,053,2
1616,2008,054,10
1617,2008,056,3
1618,2008,057,4
1619,2008,058,3
1620,2008,060,1
1621,2008,061,1
1622,2008,062,1
1623,2008,063,2
1624,2008,064,9
1625,2008,066,1
1626,2008,067,1
1627,2008,068,1
1628,2008,070,16
1629,2008,071,2
1630,2008,072,6
1631,2008,073,4
1632,2008,074,8
1633,2008,075,1
1634,2008,076,4
1635,2008,077,4
1636,2008,078,8
1637,2008,080,20
1638,2008,081,1
1639,2008,083,3
1640,2008,085,8
1641,2008,086,5
1642,2008,087,1
1643,2008,088,16
1644,2008,089,2
1645,2008,105,1
1646,2008,109,1
1647,2008,111,2
1648,2008,114,1
1649,2008,117,1
1650,2008,120,10
1651,2008,121,2
1652,2008,122,1
1653,2008,123,2
1654,2008,124,1
1655,2008,125,5
1656,2008,127,2
1657,2008,128,9
1658,2008,129,8
1659,2008,130,9
1660,2008,131,11
1661,2008,132,2
1662,2008,133,4
1663,2008,134,5
1664,2008,135,1
1665,2008,136,8
1666,2008,137,3
1667,2008,138,7
1668,2008,139,2
1669,2008,140,11
1670,2008,142,1
1671,2008,143,1
1672,2008,144,11
1673,2008,145,4
1674,2008,146,2
1675,2008,147,6
1676,2008,148,6
1677,2008,150,4
1678,2008,151,4
1679,2008,152,3
1680,2008,153,5
1681,2008,154,3
1682,2008,155,10
1683,2008,156,3
1684,2008,157,1
1685,2008,158,4
1686,2008,159,2
1687,2008,160,5
1688,2008,161,3
1689,2008,162,1
1690,2008,163,5
1691,2008,164,6
1692,2008,165,4
1693,2008,166,5
1694,2008,168,9
1695,2008,169,5
1696,2008,170,24
1697,2008,171,5
1698,2008,172,6
1699,2008,173,8
1700,2008,175,7
1701,2008,177,7
1702,2008,178,5
1703,2008,179,6
1704,2008,180,2
1705,2008,182,5
1706,2008,183,2
1707,2008,184,6
1708,2008,186,8
1709,2008,187,2
1710,2008,188,9
1711,2008,190,10
1712,2008,194,2
1713,2008,195,11
1714,2008,197,7
1715,2008,199,8
1716,2008,201,3
1717,2008,206,3
1718,2008,207,8
1719,2008,210,4
1720,2008,211,3
1721,2008,212,3
1722,2008,215,2
1723,2008,216,4
1724,2008,217,8
1725,2008,218,3
1726,2008,219,4
1727,2008,224,2
1728,2008,225,5
1729,2008,226,7
1730,2008,228,3
1731,2008,229,3
1732,2008,230,7
1733,2008,231,5
1734,2008,232,1
1735,2008,233,4
1736,2008,234,8
1737,2008,235,1
1738,2008,236,2
1739,2008,237,1
1740,2008,238,19
1741,2008,239,7
1742,2008,240,9
1743,2008,241,10
1744,2008,242,7
1745,2008,243,19
1746,2008,244,10
1747,2008,245,19
1748,2008,246,1
1749,2008,249,2
1750,2008,250,2
1751,2008,251,3
1752,2008,252,3
1753,2008,253,2
1754,2008,254,1
1755,2008,255,2
1756,2008,257,1
1757,2008,258,3
1758,2008,260,2
1759,2008,261,2
1760,2008,263,2
1761,2008,264,2
1762,2008,265,4
1763,2008,266,5
1764,2008,267,2
1765,2008,270,6
1766,2008,271,2
1767,2008,272,17
1768,2008,273,15
1769,2008,274,2
1770,2008,275,20
1771,2008,276,6
1772,2008,277,3
1773,2008,278,15
1774,2008,279,6
1775,2008,280,6
1776,2008,281,14
1777,2008,282,5
1778,2008,283,29
1779,2008,284,10
1780,2008,285,12
1781,2008,286,19
1782,2008,287,15
1783,2008,289,2
1784,2008,290,24
1785,2008,291,24
1786,2008,292,8
1787,2008,293,20
1788,2008,294,27
1789,2008,295,17
1790,2008,296,15
1791,2008,297,17
1792,2008,298,10
1793,2008,299,4
1794,2008,300,7
1795,2008,301,23
1796,2008,302,27
1797,2008,303,7
1798,2008,304,15
1799,2008,305,16
1800,2008,306,14
1801,2008,307,19
1802,2008,308,7
1803,2008,309,8
1804,2008,310,29
1805,2008,312,4
1806,2008,313,7
1807,2008,314,7
1808,2008,315,25
1809,2008,316,15
1810,2008,317,25
1811,2008,318,4
1812,2008,319,4
1813,2008,320,14
1814,2008,321,4
1815,2008,322,11
1816,2008,323,9
1817,2008,324,13
1818,2008,325,4
1819,2008,326,4
1820,2008,327,8
1821,2008,328,3
1822,2008,329,6
1823,2008,330,8
1824,2008,331,5
1825,2008,333,4
1826,2008,334,4
1827,2008,335,8
1828,2008,336,9
1829,2008,337,3
1830,2008,338,12
1831,2008,339,7
1832,2008,341,1
1833,2008,342,2
1834,2008,344,5
1835,2008,346,1
1836,2008,347,13
1837,2008,349,8
1838,2008,350,24
1839,2008,351,11
1840,2008,352,4
1841,2008,354,15
1842,2008,355,12
1843,2008,356,16
1844,2008,357,4
1845,2008,358,1
1846,2008,359,11
1847,2008,360,13
1848,2008,361,2
1849,2008,362,8
1850,2008,363,21
1851,2008,364,20
1852,2008,365,18
1853,2008,366,2
1854,2008,367,12
1855,2008,368,7
1856,2008,369,4
1857,2008,370,20
1858,2008,371,5
1859,2008,372,4
1860,2008,373,15
1861,2008,374,7
1862,2008,376,4
1863,2008,377,10
1864,2008,378,12
1865,2008,379,12
1866,2008,380,13
1867,2008,381,10
1868,2008,382,3
1869,2008,383,21
1870,2008,384,7
1871,2008,385,7
1872,2008,386,22
1873,2008,387,6
1874,2008,388,22
1875,2008,389,7
1876,2008,390,8
1877,2008,391,18
1878,2008,392,8
1879,2008,393,21
1880,2008,394,33
1881,2008,395,14
1882,2008,396,8
1883,2008,397,9
1884,2008,398,10
1885,2008,400,8
1886,2008,401,5
1887,2008,402,2
1888,2008,403,10
1889,2008,404,7
1890,2008,405,3
1891,2008,407,8
1892,2008,409,5
1893,2008,410,12
1894,2008,411,14
1895,2008,412,1
1896,2008,413,2
1897,2008,414,1
1898,2008,416,2
1899,2008,418,1
1900,2008,420,12
1901,2008,421,8
1902,2008,422,6
1903,2008,423,6
1904,2008,424,3
1905,2008,425,3
1906,2008,426,1
1907,2008,427,7
1908,2008,430,10
1909,2008,431,12
1910,2008,432,2
1911,2008,433,9
1912,2008,434,12
1913,2008,435,17
1914,2008,436,5
1915,2008,437,9
1916,2008,438,2
1917,2008,439,2
1918,2008,440,8
1919,2008,441,6
1920,2008,442,12
1921,2008,443,1
1922,2008,444,13
1923,2008,445,3
1924,2008,446,6
1925,2008,447,3
1926,2008,448,11
1927,2008,449,1
1928,2008,450,6
1929,2008,451,5
1930,2008,452,4
1931,2008,453,9
1932,2008,454,1
1933,2008,455,1
1934,2008,456,11
1935,2008,457,6
1936,2008,458,17
1937,2008,460,6
1938,2008,461,12
1939,2008,462,4
1940,2008,463,23
1941,2008,464,11
1942,2008,465,14
1943,2008,466,3
1944,2008,467,18
1945,2008,468,4
1946,2008,469,10
1947,2008,470,2
1948,2008,471,6
1949,2008,472,4
1950,2008,473,12
1951,2008,474,6
1952,2008,475,5
1953,2008,476,8
1954,2008,477,1
1955,2008,478,6
1956,2008,479,13
1957,2008,480,19
1958,2008,481,26
1959,2008,482,7
1960,2008,484,16
1961,2008,485,4
1962,2008,486,17
1963,2008,487,8
1964,2008,488,19
1965,2008,489,1
1966,2008,490,31
1967,2008,491,6
1968,2008,492,9
1969,2008,493,16
1970,2008,494,3
1971,2008,495,5
1972,2008,496,12
1973,2008,497,14
1974,2008,498,23
1975,2008,499,16
1976,2008,500,12
1977,2008,501,6
1978,2008,502,9
1979,2008,503,4
1980,2008,504,4
1981,2008,505,7
1982,2008,506,7
1983,2008,507,5
1984,2008,510,2
1985,2008,511,2
1986,2008,512,2
1987,2008,513,3
1988,2008,514,3
1989,2008,515,12
1990,2008,516,3
1991,2008,520,11
1992,2008,521,5
1993,2008,522,9
1994,2008,523,7
1995,2008,524,2
1996,2008,525,8
1997,2008,526,8
1998,2008,527,13
1999,2008,528,1
2000,2008,530,27
2001,2008,531,19
2002,2008,532,2
2003,2008,535,30
2004,2008,538,4
2005,2008,539,17
2006,2008,540,5
2007,2008,541,23
2008,2008,542,5
2009,2008,543,3
2010,2008,544,29
2011,2008,545,16
2012,2008,546,24
2013,2008,547,13
2014,2008,548,12
2015,2008,549,28
2016,2008,550,16
2017,2008,551,4
2018,2008,553,16
2019,2008,554,4
2020,2008,556,1
2021,2008,557,12
2022,2008,558,2
2023,2008,559,8
2024,2008,560,15
2025,2008,561,8
2026,2008,562,17
2027,2008,563,16
2028,2008,564,3
2029,2008,565,7
2030,2008,566,9
2031,2008,567,5
2032,2008,570,18
2033,2008,571,7
2034,2008,572,8
2035,2008,573,13
2036,2008,574,4
2037,2008,575,14
2038,2008,576,2
2039,2008,577,12
2040,2008,580,10
2041,2008,581,4
2042,2008,582,6
2043,2008,583,5
2044,2008,584,7
2045,2008,585,6
2046,2008,586,6
2047,2008,587,4
2048,2008,588,3
2049,2008,590,10
2050,2008,591,2
2051,2008,592,3
2052,2008,593,5
2053,2008,594,7
2054,2008,595,4
2055,2008,596,3
2056,2008,597,9
2057,2008,598,12
2058,2008,599,7
2059,2008,600,8
2060,2008,601,8
2061,2008,604,17
2062,2008,605,6
2063,2008,606,6
2064,2008,608,2
2065,2008,609,5
2066,2008,610,16
2067,2008,611,5
2068,2008,612,4
2069,2008,613,11
2070,2008,614,7
2071,2008,615,4
2072,2008,616,3
2073,2008,617,15
2074,2008,618,7
2075,2008,619,3
2076,2008,620,4
2077,2008,622,10
2078,2008,623,4
2079,2008,624,11
2080,2008,625,6
2081,2008,626,10
2082,2008,627,2
2083,2008,628,10
2084,2008,629,5
2085,2008,630,13
2086,2008,631,9
2087,2008,633,12
2088,2008,634,8
2089,2008,635,3
2090,2008,636,3
2091,2008,637,6
2092,2008,638,15
2093,2008,639,3
2094,2008,640,18
2095,2008,641,5
2096,2008,644,18
2097,2008,645,5
2098,2008,646,4
2099,2008,647,12
2100,2008,648,16
2101,2008,650,1
2102,2008,652,12
2103,2008,653,3
2104,2008,654,2
2105,2008,655,5
2106,2008,656,6
2107,2008,657,12
2108,2008,658,3
2109,2008,660,5
2110,2008,661,6
2111,2008,664,4
2112,2008,665,10
2113,2008,666,1
2114,2008,667,9
2115,2008,668,10
2116,2008,669,5
2117,2008,670,7
2118,2008,671,10
2119,2008,672,4
2120,2008,673,4
2121,2008,674,13
2122,2008,675,7
2123,2008,676,12
2124,2008,677,11
2125,2008,678,22
2126,2008,679,2
2127,2008,680,6
2128,2008,681,2
2129,2008,683,9
2130,2008,684,8
2131,2008,685,2
2132,2008,686,8
2133,2008,687,10
2134,2008,688,18
2135,2008,689,5
2136,2008,690,2
2137,2008,691,14
2138,2008,692,3
2139,2008,693,9
2140,2008,700,14
2141,2008,701,7
2142,2008,703,20
2143,2008,704,17
2144,2008,705,37
2145,2008,706,21
2146,2008,707,26
2147,2008,708,2
2148,2008,710,24
2149,2008,711,5
2150,2008,712,19
2151,2008,713,11
2152,2008,714,17
2153,2008,716,11
2154,2008,717,12
2155,2008,718,12
2156,2008,719,5
2157,2008,720,19
2158,2008,721,14
2159,2008,722,4
2160,2008,723,20
2161,2008,724,6
2162,2008,725,2
2163,2008,726,6
2164,2008,727,8
2165,2008,728,8
2166,2008,729,11
2167,2008,730,23
2168,2008,731,15
2169,2008,734,7
2170,2008,735,6
2171,2008,736,10
2172,2008,737,8
2173,2008,738,3
2174,2008,739,9
2175,2008,740,17
2176,2008,741,4
2177,2008,743,9
2178,2008,744,12
2179,2008,745,11
2180,2008,746,4
2181,2008,747,11
2182,2008,748,7
2183,2008,749,12
2184,2008,750,9
2185,2008,751,25
2186,2008,752,8
2187,2008,754,16
2188,2008,755,9
2189,2008,756,10
2190,2008,757,11
2191,2008,758,12
2192,2008,759,22
2193,2008,760,17
2194,2008,761,5
2195,2008,762,18
2196,2008,763,9
2197,2008,764,6
2198,2008,765,13
2199,2008,766,10
2200,2008,767,3
2201,2008,768,10
2202,2008,769,9
2203,2008,770,34
2204,2008,773,20
2205,2008,774,21
2206,2008,775,21
2207,2008,776,10
2208,2008,777,2
2209,2008,778,7
2210,2008,779,9
2211,2008,780,26
2212,2008,781,9
2213,2008,782,10
2214,2008,783,21
2215,2008,784,3
2216,2008,785,16
2217,2008,786,18
2218,2008,787,2
2219,2008,788,10
2220,2008,789,3
2221,2008,790,29
2222,2008,791,8
2223,2008,792,5
2224,2008,793,11
2225,2008,794,5
2226,2008,795,11
2227,2008,796,2
2228,2008,797,22
2229,2008,798,10
2230,2008,799,4
2231,2008,800,8
2232,2008,801,5
2233,2008,802,5
2234,2008,804,3
2235,2008,805,6
2236,2008,806,8
2237,2008,807,11
2238,2008,808,12
2239,2008,809,1
2240,2008,810,18
2241,2008,811,5
2242,2008,812,5
2243,2008,813,3
2244,2008,814,2
2245,2008,815,4
2246,2008,816,3
2247,2008,820,17
2248,2008,822,8
2249,2008,823,8
2250,2008,824,6
2251,2008,825,1
2252,2008,826,9
2253,2008,827,6
2254,2008,828,4
2255,2008,829,8
2256,2008,830,1
2257,2008,831,3
2258,2008,832,11
2259,2008,833,11
2260,2008,834,9
2261,2008,835,3
2262,2008,836,10
2263,2008,837,3
2264,2008,838,10
2265,2008,840,12
2266,2008,841,6
2267,2008,843,10
2268,2008,844,4
2269,2008,845,5
2270,2008,846,13
2271,2008,847,18
2272,2008,850,5
2273,2008,852,8
2274,2008,853,20
2275,2008,855,1
2276,2008,856,6
2277,2008,857,3
2278,2008,860,12
2279,2008,863,4
2280,2008,864,8
2281,2008,865,2
2282,2008,870,7
2283,2008,871,5
2284,2008,873,4
2285,2008,874,6
2286,2008,875,1
2287,2008,877,6
2288,2008,878,2
2289,2008,879,1
2290,2008,880,11
2291,2008,881,3
2292,2008,882,11
2293,2008,883,9
2294,2008,884,7
2295,2008,890,17
2296,2008,891,5
2297,2008,893,1
2298,2008,894,14
2299,2008,895,2
2300,2008,898,6
2301,2008,900,6
2302,2008,902,4
2303,2008,906,2
2304,2008,907,1
2305,2008,908,4
2306,2008,913,5
2307,2008,917,4
2308,2008,919,3
2309,2008,920,2
2310,2008,921,2
2311,2008,922,14
2312,2008,923,23
2313,2008,925,3
2314,2008,930,1
2315,2008,932,20
2316,2008,933,9
2317,2008,934,4
2318,2008,935,13
2319,2008,936,11
2320,2008,937,7
2321,2008,939,4
2322,2008,940,2
2323,2008,945,6
2324,2008,946,1
2325,2008,948,1
2326,2008,950,4
2327,2008,951,1
2328,2008,952,6
2329,2008,953,15
2330,2008,954,5
2331,2008,955,3
2332,2008,956,3
2333,2008,957,1
2334,2008,958,1
2335,2008,959,5
2336,2008,960,9
2337,2008,961,1
2338,2008,970,6
2339,2008,971,1
2340,2008,972,2
2341,2008,973,4
2342,2008,974,8
2343,2008,975,3
2344,2008,976,4
2345,2008,977,7
2346,2008,978,17
2347,2008,979,4
2348,2008,980,4
2349,2008,981,3
2350,2008,982,7
2351,2008,984,3
2352,2008,985,6
2353,2008,986,3
2354,2008,988,8
2355,2008,989,10
2356,2008,990,1
2357,2008,991,1
2358,2008,992,5
2359,2008,993,8
2360,2008,995,4
2361,2008,996,1
2362,2008,997,9
2363,2008,998,1
2364,2014,010,7
2365,2014,011,2
2366,2014,012,2
2367,2014,014,1
2368,2014,015,11
2369,2014,016,1
2370,2014,017,2
2371,2014,018,5
2372,2014,019,2
2373,2014,020,2
2374,2014,021,2
2375,2014,023,3
2376,2014,024,1
2377,2014,027,1
2378,2014,028,2
2379,2014,029,3
2380,2014,030,10
2381,2014,031,3
2382,2014,032,1
2383,2014,033,2
2384,2014,034,3
2385,2014,037,3
2386,2014,038,7
2387,2014,039,1
2388,2014,040,5
2389,2014,041,2
2390,2014,042,5
2391,2014,043,3
2392,2014,044,3
2393,2014,046,4
2394,2014,047,4
2395,2014,048,1
2396,2014,049,6
2397,2014,050,1
2398,2014,051,2
2399,2014,053,3
2400,2014,054,9
2401,2014,056,3
2402,2014,057,5
2403,2014,058,3
2404,2014,061,2
2405,2014,062,1
2406,2014,063,4
2407,2014,064,10
2408,2014,068,3
2409,2014,070,15
2410,2014,071,3
2411,2014,072,5
2412,2014,073,4
2413,2014,074,7
2414,2014,076,4
2415,2014,077,2
2416,2014,078,11
2417,2014,080,22
2418,2014,081,1
2419,2014,082,3
2420,2014,083,3
2421,2014,085,8
2422,2014,086,5
2423,2014,087,1
2424,2014,088,15
2425,2014,089,3
2426,2014,105,1
2427,2014,109,2
2428,2014,114,1
2429,2014,117,1
2430,2014,120,12
2431,2014,121,1
2432,2014,122,1
2433,2014,123,2
2434,2014,124,3
2435,2014,125,6
2436,2014,128,8
2437,2014,129,9
2438,2014,130,13
2439,2014,131,13
2440,2014,132,2
2441,2014,133,4
2442,2014,134,5
2443,2014,135,1
2444,2014,136,8
2445,2014,137,4
2446,2014,138,7
2447,2014,139,2
2448,2014,140,13
2449,2014,141,4
2450,2014,142,2
2451,2014,143,1
2452,2014,144,10
2453,2014,145,5
2454,2014,146,2
2455,2014,147,6
2456,2014,148,6
2457,2014,150,5
2458,2014,151,2
2459,2014,152,1
2460,2014,153,5
2461,2014,154,4
2462,2014,155,12
2463,2014,156,3
2464,2014,157,2
2465,2014,158,4
2466,2014,159,3
2467,2014,160,7
2468,2014,161,4
2469,2014,163,5
2470,2014,164,5
2471,2014,165,3
2472,2014,166,8
2473,2014,167,1
2474,2014,168,11
2475,2014,169,7
2476,2014,170,21
2477,2014,171,4
2478,2014,172,5
2479,2014,173,6
2480,2014,174,1
2481,2014,175,7
2482,2014,177,9
2483,2014,178,5
2484,2014,179,5
2485,2014,180,3
2486,2014,181,2
2487,2014,182,5
2488,2014,184,9
2489,2014,186,8
2490,2014,187,2
2491,2014,188,10
2492,2014,189,2
2493,2014,190,10
2494,2014,191,1
2495,2014,193,1
2496,2014,194,3
2497,2014,195,12
2498,2014,196,1
2499,2014,197,8
2500,2014,199,9
2501,2014,201,2
2502,2014,206,3
2503,2014,207,4
2504,2014,208,1
2505,2014,210,4
2506,2014,211,3
2507,2014,212,5
2508,2014,215,4
2509,2014,216,7
2510,2014,217,9
2511,2014,218,3
2512,2014,219,5
2513,2014,224,2
2514,2014,225,5
2515,2014,226,7
2516,2014,227,1
2517,2014,228,4
2518,2014,229,3
2519,2014,230,8
2520,2014,231,3
2521,2014,233,4
2522,2014,234,8
2523,2014,235,1
2524,2014,236,1
2525,2014,237,1
2526,2014,238,20
2527,2014,239,8
2528,2014,240,7
2529,2014,241,11
2530,2014,242,7
2531,2014,243,19
2532,2014,244,10
2533,2014,245,18
2534,2014,246,1
2535,2014,249,2
2536,2014,250,1
2537,2014,251,3
2538,2014,252,3
2539,2014,253,2
2540,2014,254,1
2541,2014,255,2
2542,2014,257,1
2543,2014,258,3
2544,2014,260,2
2545,2014,261,3
2546,2014,263,1
2547,2014,264,2
2548,2014,265,5
2549,2014,266,5
2550,2014,267,1
2551,2014,270,3
2552,2014,271,2
2553,2014,272,21
2554,2014,273,15
2555,2014,274,3
2556,2014,275,21
2557,2014,276,2
2558,2014,277,3
2559,2014,278,23
2560,2014,279,9
2561,2014,280,5
2562,2014,281,11
2563,2014,282,5
2564,2014,283,27
2565,2014,284,14
2566,2014,285,13
2567,2014,286,17
2568,2014,287,11
2569,2014,289,1
2570,2014,290,22
2571,2014,291,24
2572,2014,292,6
2573,2014,293,22
2574,2014,294,31
2575,2014,295,28
2576,2014,296,16
2577,2014,297,17
2578,2014,298,10
2579,2014,299,5
2580,2014,300,6
2581,2014,301,27
2582,2014,302,27
2583,2014,303,7
2584,2014,304,15
2585,2014,305,18
2586,2014,306,15
2587,2014,307,18
2588,2014,308,6
2589,2014,309,7
2590,2014,310,24
2591,2014,312,4
2592,2014,313,6
2593,2014,314,5
2594,2014,315,29
2595,2014,316,15
2596,2014,317,24
2597,2014,318,6
2598,2014,319,3
2599,2014,320,18
2600,2014,321,3
2601,2014,322,9
2602,2014,323,8
2603,2014,324,10
2604,2014,325,3
2605,2014,326,5
2606,2014,327,5
2607,2014,328,3
2608,2014,329,6
2609,2014,330,7
2610,2014,331,5
2611,2014,333,4
2612,2014,334,6
2613,2014,335,8
2614,2014,336,7
2615,2014,337,3
2616,2014,338,15
2617,2014,339,4
2618,2014,341,1
2619,2014,342,3
2620,2014,344,5
2621,2014,346,2
2622,2014,347,14
2623,2014,349,7
2624,2014,350,23
2625,2014,351,11
2626,2014,352,3
2627,2014,354,14
2628,2014,355,11
2629,2014,356,16
2630,2014,357,4
2631,2014,358,1
2632,2014,359,10
2633,2014,360,16
2634,2014,361,2
2635,2014,362,5
2636,2014,363,19
2637,2014,364,17
2638,2014,365,20
2639,2014,366,3
2640,2014,367,10
2641,2014,368,8
2642,2014,369,3
2643,2014,370,21
2644,2014,371,6
2645,2014,372,5
2646,2014,373,19
2647,2014,374,7
2648,2014,376,4
2649,2014,377,11
2650,2014,378,10
2651,2014,379,12
2652,2014,380,10
2653,2014,381,9
2654,2014,382,3
2655,2014,383,24
2656,2014,384,5
2657,2014,385,8
2658,2014,386,22
2659,2014,387,4
2660,2014,388,22
2661,2014,389,8
2662,2014,390,9
2663,2014,391,16
2664,2014,392,7
2665,2014,393,19
2666,2014,394,27
2667,2014,395,11
2668,2014,396,7
2669,2014,397,10
2670,2014,398,10
2671,2014,400,8
2672,2014,401,7
2673,2014,402,2
2674,2014,403,11
2675,2014,404,6
2676,2014,405,1
2677,2014,406,1
2678,2014,407,6
2679,2014,409,5
2680,2014,410,13
2681,2014,411,14
2682,2014,412,1
2683,2014,413,1
2684,2014,416,2
2685,2014,418,1
2686,2014,420,9
2687,2014,421,9
2688,2014,422,6
2689,2014,423,5
2690,2014,424,5
2691,2014,425,2
2692,2014,426,2
2693,2014,427,7
2694,2014,430,10
2695,2014,431,11
2696,2014,432,5
2697,2014,433,9
2698,2014,434,16
2699,2014,435,17
2700,2014,436,6
2701,2014,437,10
2702,2014,438,2
2703,2014,439,3
2704,2014,440,14
2705,2014,441,6
2706,2014,442,12
2707,2014,443,1
2708,2014,444,11
2709,2014,445,3
2710,2014,446,6
2711,2014,447,3
2712,2014,448,13
2713,2014,449,2
2714,2014,450,4
2715,2014,451,8
2716,2014,452,2
2717,2014,453,10
2718,2014,454,1
2719,2014,456,11
2720,2014,457,5
2721,2014,458,17
2722,2014,460,8
2723,2014,461,16
2724,2014,462,4
2725,2014,463,24
2726,2014,464,11
2727,2014,465,14
2728,2014,466,3
2729,2014,467,19
2730,2014,468,4
2731,2014,469,13
2732,2014,470,2
2733,2014,471,6
2734,2014,472,4
2735,2014,473,15
2736,2014,474,7
2737,2014,475,6
2738,2014,476,6
2739,2014,477,2
2740,2014,478,6
2741,2014,479,14
2742,2014,480,20
2743,2014,481,26
2744,2014,482,9
2745,2014,484,19
2746,2014,485,3
2747,2014,486,17
2748,2014,487,5
2749,2014,488,17
2750,2014,490,28
2751,2014,491,5
2752,2014,492,7
2753,2014,493,16
2754,2014,494,7
2755,2014,495,3
2756,2014,496,14
2757,2014,497,12
2758,2014,498,21
2759,2014,499,16
2760,2014,500,13
2761,2014,501,5
2762,2014,502,11
2763,2014,503,4
2764,2014,504,4
2765,2014,505,7
2766,2014,506,10
2767,2014,507,4
2768,2014,510,5
2769,2014,511,3
2770,2014,512,3
2771,2014,513,3
2772,2014,514,4
2773,2014,515,12
2774,2014,516,2
2775,2014,520,11
2776,2014,521,7
2777,2014,522,8
2778,2014,523,9
2779,2014,524,2
2780,2014,525,9
2781,2014,526,8
2782,2014,527,15
2783,2014,528,2
2784,2014,530,30
2785,2014,531,18
2786,2014,532,2
2787,2014,535,27
2788,2014,538,5
2789,2014,539,15
2790,2014,540,8
2791,2014,541,26
2792,2014,542,4
2793,2014,543,4
2794,2014,544,28
2795,2014,545,14
2796,2014,546,28
2797,2014,547,14
2798,2014,548,13
2799,2014,549,30
2800,2014,550,15
2801,2014,551,3
2802,2014,553,16
2803,2014,554,2
2804,2014,556,1
2805,2014,557,13
2806,2014,558,3
2807,2014,559,11
2808,2014,560,13
2809,2014,561,11
2810,2014,562,15
2811,2014,563,19
2812,2014,564,4
2813,2014,565,9
2814,2014,566,9
2815,2014,567,6
2816,2014,570,20
2817,2014,571,7
2818,2014,572,8
2819,2014,573,13
2820,2014,574,4
2821,2014,575,13
2822,2014,576,2
2823,2014,577,14
2824,2014,580,11
2825,2014,581,5
2826,2014,582,6
2827,2014,583,6
2828,2014,584,7
2829,2014,585,6
2830,2014,586,7
2831,2014,587,5
2832,2014,588,7
2833,2014,590,10
2834,2014,591,4
2835,2014,592,3
2836,2014,593,5
2837,2014,594,7
2838,2014,595,3
2839,2014,596,2
2840,2014,597,9
2841,2014,598,13
2842,2014,599,7
2843,2014,600,11
2844,2014,601,10
2845,2014,604,22
2846,2014,605,9
2847,2014,606,5
2848,2014,608,2
2849,2014,609,7
2850,2014,610,20
2851,2014,611,4
2852,2014,612,4
2853,2014,613,12
2854,2014,614,5
2855,2014,615,4
2856,2014,616,3
2857,2014,617,17
2858,2014,618,9
2859,2014,619,2
2860,2014,620,4
2861,2014,622,9
2862,2014,623,4
2863,2014,624,13
2864,2014,625,5
2865,2014,626,9
2866,2014,627,2
2867,2014,628,10
2868,2014,629,3
2869,2014,630,11
2870,2014,631,9
2871,2014,633,12
2872,2014,634,9
2873,2014,635,1
2874,2014,636,4
2875,2014,637,7
2876,2014,638,15
2877,2014,639,4
2878,2014,640,16
2879,2014,641,5
2880,2014,644,18
2881,2014,645,5
2882,2014,646,5
2883,2014,647,12
2884,2014,648,15
2885,2014,650,2
2886,2014,652,12
2887,2014,653,4
2888,2014,654,2
2889,2014,655,4
2890,2014,656,5
2891,2014,657,12
2892,2014,658,3
2893,2014,660,6
